"Sampling Date
تاريخ سحب العينة","Sample Category
فئة العينة","Sample Name
اسم العينة","Sample ID
رمز العينة","Facility Name
اسم المنشأة","Municipality name 
اسم البلدية","Valid/ Invalid 
مطابقة/غير مطابقة","""Invalid test
الاختبار الغير مطابق"""
27/4/2025,السلطة(Salad)  \t ,سلطة زبادي و خيار,Sal-1289-R01,مطعم مذاق الرمال - حي الرمال ,بلدية الروضة,غير مطابقة,استافيلوكوكس اورياس
27/4/2025,السلطة(Salad)  \t ,سلطة حمراء حارة,Sal-1290-R01,مطعم مذاق الرمال - حي الرمال ,بلدية الروضة,مطابقة,لا يوجد
27/4/2025,(Swabs) المسحات,مسحة طاولة تقطيع,sw-2929-R01,مطعم مذاق الرمال - حي الرمال ,بلدية الروضة,غير مطابقة,العد الكلي للبكتيريا
27/4/2025,(Swabs) المسحات,مسحة حافظة خبز,sw-2930-R01,مطعم مذاق الرمال - حي الرمال ,بلدية الروضة,مطابقة,لا يوجد
27/4/2025,(Swabs) المسحات,مسحة ادوات تحضير دجاج,sw-2931-R01,مطعم مذاق الرمال - حي الرمال ,بلدية الروضة,غير مطابقة,العد الكلي للبكتيريا
27/4/2025,(Swabs) المسحات,مسحة حافظة دجاج,sw-2932-R01,مطعم مذاق الرمال - حي الرمال ,بلدية الروضة,مطابقة,لا يوجد
27/4/2025,الدجاج المطبوخ (Cooked chicken) ,دجاج على الفحم نص استواء,co-0480-R01,مطعم مذاق الرمال - حي الرمال ,بلدية الروضة,غير مطابقة,العد الكلي للبكتيريا
27/4/2025,العدس (Lentil),ايدام عدس,Len-0469-R01,مطعم مذاق الرمال - حي الرمال ,بلدية الروضة,غير مطابقة,العد الكلي للبكتيريا
27/4/2025,الدجاج المطبوخ (Cooked chicken) ,ايدام دجاج,co-0481-R01,مطعم مذاق الرمال - حي الرمال ,بلدية الروضة,غير مطابقة,العد الكلي للبكتيريا
27/4/2025,اللحوم المطبوخة (Cooked meat),ايدام لحم,Cm-0099-R01,مطعم مذاق الرمال - حي الرمال ,بلدية الروضة,مطابقة,لا يوجد
27/4/2025,الخضار المشوية و المطبوخة ,ايدام بطاطس مع سبانخ,GCV-0203-R01,مطعم مذاق الرمال - حي الرمال ,بلدية الروضة,مطابقة,لا يوجد
27/4/2025,الخضار المشوية و المطبوخة ,ايدام زهرة مع بطاطس,GCV-0204-R01,مطعم مذاق الرمال - حي الرمال ,بلدية الروضة,مطابقة,لا يوجد
27/4/2025,الحلا(sweetness),حلا باكستاني كير,sweet-0973-R01,مطعم مذاق الرمال - حي الرمال ,بلدية الروضة,غير مطابقة,باسيلس سيريس
27/4/2025,صوص (sauce),صوص ثوم,sau-1498-R01,مطعم شورمه - حي الرمال,بلدية الروضة,مطابقة,لا يوجد
27/4/2025,صوص (sauce),صوص جبن شيدر,sau-1499-R01,مطعم شورمه - حي الرمال,بلدية الروضة,غير مطابقة,انتيروباكتريسي
27/4/2025,صوص (sauce),صوص كاتشب,sau-1500-R01,مطعم شورمه - حي الرمال,بلدية الروضة,مطابقة,لا يوجد
27/4/2025,صوص (sauce),صوص ثوم حار,sau-1501-R01,مطعم شورمه - حي الرمال,بلدية الروضة,مطابقة,لا يوجد
27/4/2025,المخلل (Pickle),مخلل خيار,Pick-0393-R01,مطعم شورمه - حي الرمال,بلدية الروضة,مطابقة,لا يوجد
27/4/2025,المخلل (Pickle),مخلل هلابينو,Pick-0394-R01,مطعم شورمه - حي الرمال,بلدية الروضة,مطابقة,لا يوجد
27/4/2025,(cheese) جبنة,جبن موزاريلا,Chee-0715-R01,مطعم شورمه - حي الرمال,بلدية الروضة,مطابقة,لا يوجد
27/4/2025,البطاطس (potatoes),بطاطس مقلي,OO-OSS-po-0364-R01,مطعم شورمه - حي الرمال,بلدية الروضة,مطابقة,لا يوجد
27/4/2025,الدجاج المطبوخ (Cooked chicken) ,قطع شاورما دجاج,co-0482-R01,مطعم شورمه - حي الرمال,بلدية الروضة,مطابقة,لا يوجد
27/4/2025,السلطة(Salad)  \t ,سلطة ملفوف,Sal-1291-R01,مطعم شورمه - حي الرمال,بلدية الروضة,غير مطابقة,استافيلوكوكس اورياس
27/4/2025,العصائر الطازجة Un-pasteurized juices (fresh),عصير برتقال,jui-0423-R01,مطعم شورمه - حي الرمال,بلدية الروضة,مطابقة,لا يوجد
27/4/2025,المشروبات الغازية (الغير كحولية) (Carbonated beverages) (non - alcoholic ) ,مشروب كوكولا,be-0057-R01,مطعم شورمه - حي الرمال,بلدية الروضة,مطابقة,لا يوجد
27/4/2025,المشروبات الغازية (الغير كحولية) (Carbonated beverages) (non - alcoholic ) ,مشروب سبرايت,be-0058-R01,مطعم شورمه - حي الرمال,بلدية الروضة,مطابقة,لا يوجد
27/4/2025,(Swabs) المسحات,مسحة عصارة برتقال,sw-2933-R01,مطعم شورمه - حي الرمال,بلدية الروضة,مطابقة,لا يوجد
27/4/2025,(Swabs) المسحات,مسحة طاولة تقطيع برتقال,sw-2934-R01,مطعم شورمه - حي الرمال,بلدية الروضة,غير مطابقة,العد الكلي للبكتيريا
27/4/2025,(Swabs) المسحات,مسحة قطاعة دجاج ني,sw-2935-R01,مطعم شورمه - حي الرمال,بلدية الروضة,غير مطابقة,العد الكلي للبكتيريا
27/4/2025,(Swabs) المسحات,مسحة حافظة الدجاج المطبوخ,sw-2936-R01,مطعم شورمه - حي الرمال,بلدية الروضة,غير مطابقة,العد الكلي للبكتيريا
27/4/2025,(Swabs) المسحات,مسحة حافظة بطاطس,sw-2937-R01,مطعم شورمه - حي الرمال,بلدية الروضة,مطابقة,لا يوجد
27/4/2025,(Swabs) المسحات,مسحة ثلاجة اعداد,sw-2938-R01,مطعم شورمه - حي الرمال,بلدية الروضة,مطابقة,لا يوجد
27/4/2025,صوص (sauce),صوص ثوم كزبرة حار,sau-1502-R01,مطعم سماء مسلان - حي الرمال,بلدية الروضة,غير مطابقة,العد الكلي للبكتيريا
27/4/2025,صوص (sauce),صوص ثوم كزبرة,sau-1503-R01,مطعم سماء مسلان - حي الرمال,بلدية الروضة,مطابقة,لا يوجد
27/4/2025,صوص (sauce),صوص برجر لحم,sau-1504-R01,مطعم سماء مسلان - حي الرمال,بلدية الروضة,غير مطابقة,العد الكلي للبكتيريا
27/4/2025,صوص (sauce),صوص برجر دجاج,sau-1505-R01,مطعم سماء مسلان - حي الرمال,بلدية الروضة,مطابقة,لا يوجد
27/4/2025,البطاطس (potatoes),بطاطس شبس,OO-OSS-po-0365-R01,مطعم سماء مسلان - حي الرمال,بلدية الروضة,مطابقة,لا يوجد
27/4/2025,الخس (Lettuce),قطع خس,O-r-O3-le-0324-R01,مطعم سماء مسلان - حي الرمال,بلدية الروضة,مطابقة,لا يوجد
27/4/2025,صوص (sauce),صوص ثوم,sau-1506-R01,مطعم سماء مسلان - حي الرمال,بلدية الروضة,غير مطابقة,العد الكلي للبكتيريا
27/4/2025,صوص (sauce),صوص كاتشب,sau-1507-R01,مطعم سماء مسلان - حي الرمال,بلدية الروضة,مطابقة,لا يوجد
27/4/2025,صوص (sauce),صوص شطة شامية,sau-1508-R01,مطعم سماء مسلان - حي الرمال,بلدية الروضة,غير مطابقة,العد الكلي للبكتيريا | انتيروباكتريسي | الخمائر والاعفان
27/4/2025,البرتقال (oranges),برتقال مقشر,OO-or-0233-R01,مطعم سايمون - حي الرمال,بلدية الروضة,مطابقة,لا يوجد
27/4/2025,البيض ومنتجاته ( eggs and products),بيض مسلوق,eggs-0102-R01,مطعم سايمون - حي الرمال,بلدية الروضة,غير مطابقة,انتيروباكتريسي
27/4/2025,الطماطم (Tomatoes),شرائح طماطم,O-U-to-0601-R01,مطعم سايمون - حي الرمال,بلدية الروضة,غير مطابقة,استافيلوكوكس اورياس
27/4/2025,الخس (Lettuce),قطع خس,O-r-O3-le-0325-R01,مطعم سايمون - حي الرمال,بلدية الروضة,غير مطابقة,استافيلوكوكس اورياس
27/4/2025,البقدونس (parsley),قطع بقدونس,OU-pa-0226-R01,مطعم سايمون - حي الرمال,بلدية الروضة,غير مطابقة,استافيلوكوكس اورياس
27/4/2025,المخلل (Pickle),مخلل لفت,Pick-0395-R01,مطعم سايمون - حي الرمال,بلدية الروضة,غير مطابقة,خمائر
27/4/2025,المخلل (Pickle),مخلل خيار,Pick-0396-R01,مطعم سايمون - حي الرمال,بلدية الروضة,غير مطابقة,خمائر
27/4/2025,العصائر الطازجة Un-pasteurized juices (fresh),عصير كوكتيل,jui-0424-R01,مطعم سايمون - حي الرمال,بلدية الروضة,مطابقة,لا يوجد
27/4/2025,صوص (sauce),صوص شطة,sau-1509-R01,مطعم سايمون - حي الرمال,بلدية الروضة,غير مطابقة,العد الكلي للبكتيريا
27/4/2025,صوص (sauce),صوص كاتشب,sau-1510-R01,مطعم سايمون - حي الرمال,بلدية الروضة,مطابقة,لا يوجد
27/4/2025,صوص (sauce),صوص جبن شيدر,sau-1511-R01,مطعم سايمون - حي الرمال,بلدية الروضة,غير مطابقة,انتيروباكتريسي
27/4/2025,صوص (sauce),صوص سبايسي,sau-1512-R01,مطعم سايمون - حي الرمال,بلدية الروضة,غير مطابقة,العد الكلي للبكتيريا | استافيلوكوكس اورياس
27/4/2025,الدجاج المطبوخ (Cooked chicken) ,قطع شاورما دجاج,co-0483-R01,مطعم سايمون - حي الرمال,بلدية الروضة,غير مطابقة,العد الكلي للبكتيريا
27/4/2025,الخبـز (Bread) ,خبز صاج,Br-0084-R01,مطعم سايمون - حي الرمال,بلدية الروضة,غير مطابقة,انتيروباكتريسي | الخمائر والاعفان
27/4/2025, (Honey)  عسل النحل,شبيه عسل,ho-0225-R01,مطعم سايمون - حي الرمال,بلدية الروضة,مطابقة,لا يوجد
27/4/2025,المياه الغير معبأة (Unbottled water),مياه حنفية لغسيل الادوات,Ubot-0952-R01,مؤسسة راشد عبد العزيز ناصر الشومر للتجارة,بلدية الشمال,مطابقة,لا يوجد
27/4/2025,المياه الغير معبأة (Unbottled water),مياه فلتر للعجانة,Ubot-0953-R01,فوال عقبة الطايف - حي الرمال ,بلدية الروضة,غير مطابقة,كوليفورم | ايشيريشيا كولاي
27/4/2025,المياه الغير معبأة (Unbottled water),مياه حنفية لغسيل الارز,Ubot-0954-R01,مطعم مذاق الرمال - حي الرمال ,بلدية الروضة,مطابقة,لا يوجد
28/4/2025,لحوم نيئة مبردة ومجمدة  (Raw meat Cold or chilled ),لحم عجل بلدي فخذ,Raw-0136-R01,تركي للذبائح,بلدية الشمال,غير مطابقة,السالمونيلا
28/4/2025,لحوم نيئة مبردة ومجمدة  (Raw meat Cold or chilled ),لحم غنم بطن,Raw-0137-R01,تركي للذبائح,بلدية الشمال,مطابقة,لا يوجد
28/4/2025,لحوم نيئة مبردة ومجمدة  (Raw meat Cold or chilled ),كبدة غنم بلدي خاروف اخر,Raw-0138-R01,تركي للذبائح,بلدية الشمال,غير مطابقة,السالمونيلا
28/4/2025,لحوم نيئة مبردة ومجمدة  (Raw meat Cold or chilled ),كلوي غنم بلدي خاروف اخر,Raw-0139-R01,تركي للذبائح,بلدية الشمال,مطابقة,لا يوجد
28/4/2025,لحوم نيئة مبردة ومجمدة  (Raw meat Cold or chilled ),مصارين خاروف اخر,Raw-0140-R01,تركي للذبائح,بلدية الشمال,غير مطابقة,العد الكلي للبكتيريا | السالمونيلا
28/4/2025,صوص (sauce),صوص ثوم,sau-1513-R01,البيك - حي الشهداء,بلدية الروضة,مطابقة,لا يوجد
28/4/2025,صوص (sauce),صوص باربكيو,sau-1514-R01,البيك - حي الشهداء,بلدية الروضة,مطابقة,لا يوجد
28/4/2025,صوص (sauce),صوص شريم,sau-1515-R01,البيك - حي الشهداء,بلدية الروضة,مطابقة,لا يوجد
28/4/2025,صوص (sauce),صوص كوكتيل عادي,sau-1516-R01,البيك - حي الشهداء,بلدية الروضة,مطابقة,لا يوجد
28/4/2025,(Swabs) المسحات,مسحة يد,sw-2939-R01,البيك - حي الشهداء,بلدية الروضة,غير مطابقة,العد الكلي للبكتيريا
28/4/2025,(Swabs) المسحات,مسحة حافظة بطاطس,sw-2940-R01,البيك - حي الشهداء,بلدية الروضة,مطابقة,لا يوجد
28/4/2025,(Swabs) المسحات,مسحة حافظة دجاج,sw-2941-R01,البيك - حي الشهداء,بلدية الروضة,مطابقة,لا يوجد
28/4/2025,(Swabs) المسحات,مسحة حافظة بطاطس شبس,sw-2942-R01,البيك - حي الشهداء,بلدية الروضة,مطابقة,لا يوجد
28/4/2025,صوص (sauce),صوص كوكتيل,sau-1517-R01,البيك - حي المغرزات,بلدية العليا,مطابقة,لا يوجد
28/4/2025,صوص (sauce),صوص كوكتيل حراق,sau-1518-R01,البيك - حي المغرزات,بلدية العليا,مطابقة,لا يوجد
